experiment_name,dataset_id,split_id,graph_seed,training_seed,scenario_id,severity,model_id,protocol,roc_auc,average_precision,f1_macro,threshold,duration_sec,epochs_trained,best_epoch,best_validation_monitor,validation_monitor,stopping_reason,n_nodes,n_edges,mean_in_degree,median_in_degree,mean_out_degree,median_out_degree,heterophily_ratio,pos_rate,base_graph_path,graph_path,train_graph_ref,status,error
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,0.7182046770766004,0.3135488249470203,0.6111417617121135,0.504684567451477,0.0980843360011931,17,7,0.7453053352310248,roc_auc,early_stopping,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,mlp,train_on_variant,0.7740061660030245,0.412521721420738,0.6568252272455537,0.646111249923706,1.6480271399996127,100,100,0.7624241340590334,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,0.8186776269253753,0.5273808669278475,0.7031509488810214,0.2222334295511245,0.3110925940018205,47,37,0.8544697072643919,roc_auc,early_stopping,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,pmp,train_on_variant,0.8156592238130663,0.516174278344459,0.6983516243436719,0.2806266546249389,50.262462658,61,51,0.8184244868961539,roc_auc,early_stopping,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,0.7621366387642231,0.4082319019192676,0.6489065535995544,0.6509830951690674,0.1415274969986057,100,100,0.7853851527093361,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,sage,train_on_variant,0.779325720376965,0.4204201751883883,0.6646857705636182,0.6500266194343567,3.246493213999201,100,100,0.7727289805629659,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,0.7784351104308694,0.4317101757299945,0.6685415972499459,0.7366681694984436,0.164920286002598,50,50,0.8122382508814968,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,0,camouflage_feature_oracle,0.15,secgfd,train_on_variant,0.7809126210410137,0.4326476845734853,0.6585754114987696,0.7004197835922241,4.743399704000694,50,50,0.7747556483739692,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,1,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,0.7714195622248375,0.406206797311193,0.6513745174302787,0.6548792123794556,0.0756890289994771,100,100,0.7960902786221233,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,ok,
gfd_robustness_benchmark_v4_factorial,yelpchi,r60_s0,0,1,camouflage_feature_oracle,0.15,mlp,train_on_variant,0.7674374710355257,0.3995058962300483,0.653251490916588,0.6559277772903442,1.9108564150010352,100,100,0.7551911161334773,roc_auc,max_epochs,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r60_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r60_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,ok,
