experiment_name,dataset_id,split_id,scenario_id,severity,graph_seed,model_id,protocol,n_runs,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,f1_macro_mean,f1_macro_std
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.15,0,secgfd,train_on_variant,3,0.779104636005484,0.01019849328291335,0.4330722980150508,0.01489299630940405,0.6712286972585289,0.010976646944551477
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.15,1,secgfd,train_on_variant,3,0.7639560492050522,0.0126704724947158,0.41603564834219814,0.020464167791289112,0.6642911650848982,0.0141299110246442
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.3,0,secgfd,train_on_variant,3,0.7447723848065071,0.022605578175336025,0.38750298990574294,0.029488853667049335,0.6482358661631997,0.014828668113131339
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.3,1,secgfd,train_on_variant,3,0.7511585710325784,0.012846956086426626,0.39978502477492156,0.01871631245140538,0.6543364096282274,0.007930272430517395
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.15,0,secgfd,train_on_variant,3,0.8135670844220418,0.0014761679643329792,0.4727587329826354,0.007277388556535075,0.6911266017525535,0.005204756317798033
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.15,1,secgfd,train_on_variant,3,0.8123785246779862,0.003014586452318372,0.4670001935518362,0.001044589330662086,0.6882476233815541,0.002315460922135158
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.3,0,secgfd,train_on_variant,3,0.8131857863321219,0.002488619662092327,0.47196149534274207,0.007672781175206054,0.6887004206909904,0.007471203891910595
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.3,1,secgfd,train_on_variant,3,0.8139117600783667,0.0016081709208572014,0.4720361494079135,0.008606743676868436,0.6882821778544616,0.004143776221595889
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,clean,0,717,secgfd,train_on_variant,3,0.8125170309203386,0.0032936278210125105,0.4709483353668929,0.004736046095242216,0.6877302128695229,0.004850189993344133
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.15,0,secgfd,train_on_variant,3,0.8150131127764837,0.01384857094446205,0.4727915743616849,0.0269177215969805,0.6904068946815098,0.015927951561926137
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.15,1,secgfd,train_on_variant,3,0.8148700848049318,0.007801281129698928,0.4745415505425673,0.015805539853993546,0.6912409080780149,0.01174174671337208
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.3,0,secgfd,train_on_variant,3,0.8189070759003886,0.012533826650993353,0.4809900118036313,0.020288650174898205,0.6957578756622403,0.009370020678071987
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.3,1,secgfd,train_on_variant,3,0.8206037485873466,0.009866079306431864,0.4873120136417713,0.011266228414262544,0.6969778834232239,0.009365819913158654
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_oracle,0.15,0,secgfd,train_on_variant,3,0.9966556949428537,0.005034868278687906,0.9896150097381484,0.013470791087688698,0.9808603048817338,0.01490261792548055
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_oracle,0.15,1,secgfd,train_on_variant,3,0.9968220540842958,0.004915808524926522,0.9907291481055855,0.013443181808612516,0.9821028578099199,0.016583243743732323
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_oracle,0.3,0,secgfd,train_on_variant,3,0.999999817384071,3.163000674418245e-07,0.9999989311922215,1.851229375957349e-06,0.999890508715483,0.0001896444677693935
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_oracle,0.3,1,secgfd,train_on_variant,3,1.0,0.0,1.0,0.0,0.9996713445975082,0.0002898539755526146
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,noise_edges_uniform,0.1,0,secgfd,train_on_variant,3,0.8138239416660569,0.0034253457705108506,0.4720097571270418,0.007403800433785462,0.6913470860436749,0.007043567838717423
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,noise_edges_uniform,0.1,1,secgfd,train_on_variant,3,0.8167841101465603,0.0090762982541956,0.47623909057165154,0.021406704746408354,0.6941017797989693,0.009615268347029898
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,noise_edges_uniform,0.2,0,secgfd,train_on_variant,3,0.8191800152558936,0.013940684195825906,0.48347323243141677,0.027122040890089245,0.6933586655642878,0.0120536862106166
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,noise_edges_uniform,0.2,1,secgfd,train_on_variant,3,0.8154345903407035,0.015569477064410883,0.47307671321581374,0.028195213759354437,0.6924970699754213,0.014992415269779838
