experiment_name,dataset_id,split_id,scenario_id,severity,graph_seed,training_seed,model_id,protocol,status,oracle_labels,scenario_applied,graph_view_mode,scenario_family,scenario_method,severity_param,requested_severity,requested_change,requested_change_unit,realized_change,realized_change_unit,roc_auc,average_precision,f1_macro,base_graph_path,graph_path,variant_n_nodes,variant_n_edges,variant_heterophily_ratio,variant_pos_rate,heterophily_ratio_before,heterophily_ratio_after,mean_cosine_to_sampled_normal_before,mean_cosine_to_sampled_normal_after,fraud_to_normal_neighbor_ratio_before,fraud_to_normal_neighbor_ratio_after,n_added_edge_pairs_actual,n_rewired_edges_actual
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,2,sage,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7621987361199191,0.4002669473741216,0.6564663122672788,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,2,sage,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7643023882542959,0.3966354090265889,0.6532017301443741,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,2,secgfd,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7722508616931107,0.4301156231567182,0.6653969116096616,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,2,secgfd,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7763988197548386,0.4374125482862143,0.6700037895095612,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,mlp,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7615899224018866,0.3894174660927993,0.648415194995638,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,mlp,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7578032104070881,0.3820731964346701,0.6441449160456154,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,pmp,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.8027067801451577,0.4886846826530112,0.6933264276161827,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,pmp,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.8024106922356915,0.4838108287496857,0.6939173774145707,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,sage,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7579134707291121,0.3981043132268648,0.6541902674231138,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,sage,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7594583419401014,0.4001622412392898,0.6585294639535151,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,secgfd,train_clean_eval_all,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.756682421022263,0.3887604877810531,0.646838905370839,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,3,secgfd,train_on_variant,ok,True,True,canonical,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,1001.0,nodes_selected,1001.0,nodes_changed,0.7524459974526507,0.3899926119547731,0.6523687145796572,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,45954,8051348,0.2268800139427185,0.1452974677085876,0.2268800139427185,0.2268800139427185,0.8398797512054443,1.0,,,,
