dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,r40_s1,camouflage_relation_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6389820864200455,0.0515149039072327,0.5935157717902427,0.6634769868015221,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.638492082163624,0.047591549053475034,0.5938948892672331,0.6627741256455734,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_relation_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.638333960002072,0.045760188980920165,0.595133930045036,0.661843394993453,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_relation_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7175168767074801,0.0052720545805782495,0.7141538513096303,0.7221735689820458,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7133573718928833,0.005215900620588323,0.7090467290171203,0.7179085940375453,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_relation_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7104521393436557,0.005095303314232356,0.7062564467371705,0.7144481678167067,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_relation_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6741708069272654,0.0091890963010898,0.6667357179902021,0.681160026522566,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6772438226648616,0.008712853654308792,0.6701935972070537,0.6843507322230912,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_relation_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6809277578963611,0.009099974559974355,0.6737219495485993,0.6885372904490782,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795957,0.021589987017786545,0.7603734383003342,0.7896568695920279,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7495764898410917,0.07643483790214475,0.6810958689799627,0.7848845782372375,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7477200135275528,0.07072408573913644,0.680464550151225,0.782397648218075,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7470466276109949,0.06946984479432727,0.680958268671415,0.7811133453243717,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8451136884200032,0.004768992800007762,0.8410116257111542,0.8490133064247969,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8351046868044714,0.004425112117064285,0.8312016869710173,0.8382348538130111,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8295871461951354,0.00402306816927632,0.8257755833483238,0.8325989492601005,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7998226116504263,0.008264144248001324,0.7935333762210812,0.8058746385157385,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7991264114464554,0.008936731100667627,0.7922288911508387,0.8059914289451902,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7980223135545356,0.009591781393372339,0.7908617215154405,0.8054130291161566,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04365509557355595,0.36761714115468375,0.4281175348489147,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.38342701738238927,0.10568529382663412,0.2887400607351173,0.4320511941964132,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.38095509083516965,0.09282222781066071,0.2925964395907242,0.4263001153361718,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.37976231774253477,0.08969235375373652,0.29441736234525817,0.4236134053280611,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5522394269132922,0.011238358122940629,0.542842850920334,0.5615358151602347,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5221417936467994,0.008699880747782522,0.5155479430070566,0.5294188161074724,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.507731896153881,0.00939848788980279,0.4986774672815227,0.5150752913599519,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.45127889782869746,0.01699281691240846,0.43850625485991734,0.46330480287392495,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.45156808721828945,0.017815628170131107,0.4375542421321557,0.46666576912729063,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4482181444587061,0.018890164152147792,0.43436126155136234,0.4636586581391585,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6529410230883592,0.01792576736359405,0.6368553383672338,0.6619652781717075,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6389820864200455,0.0515149039072327,0.5935157717902427,0.6634769868015221,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6372820843077431,0.04581816919999768,0.5943110379686297,0.6607536420806169,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6373516212389199,0.044049130342937996,0.596093181857682,0.6598987868126638,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7175168767074801,0.0052720545805782495,0.7141538513096303,0.7221735689820458,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7065904609584776,0.004439128269625918,0.7026595215192923,0.7093862272375017,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7003861371796243,0.004559296489384814,0.6958725791024887,0.7048303263318992,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6741708069272654,0.0091890963010898,0.6667357179902021,0.681160026522566,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6750703022638198,0.009503937803673467,0.6676959180873474,0.6826259469772289,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6743019938224498,0.009794763593352568,0.6663104505054809,0.6819502209782969,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7797431422795957,0.021589987017786545,0.7603734383003342,0.7896568695920279,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7494028649676208,0.07633083050798746,0.681125881510909,0.7844279625893327,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8426233831820829,0.009445876511697952,0.835475993024135,0.8493138662609226,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.881889713524199,0.051253078736653496,0.8355499948740504,0.9059017665089881,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8451136884200032,0.004768992800007762,0.8410116257111542,0.8490133064247969,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.873406858635072,0.0030090769671306966,0.8709426130872165,0.8752464512325908,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8932049903026178,0.01980413382125955,0.8747655792070708,0.9071501312428925,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7964928142378684,0.005461938842762977,0.7922177554895301,0.8007678729862068,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.9982824400206715,0.0029557909108507583,0.9954806678331221,0.9997041764866397,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.9999999952361062,1.506475494441204e-08,0.9999999809444248,1.0,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4068835728789756,0.04365509557355595,0.36761714115468375,0.4281175348489147,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.38337358882194267,0.10563958479804929,0.2887709072080717,0.43099968412386247,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5107343363243545,0.01692764828031407,0.49734050733041907,0.5233108865495851,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.6217972186718967,0.11690109638866406,0.5120055978170925,0.6747751062274225,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5522394269132922,0.011238358122940629,0.542842850920334,0.5615358151602347,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5746607169350427,0.012249671107399841,0.5662419458860989,0.5857428983511033,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.6178050273688724,0.048377691693510846,0.5746135273496606,0.6505313815823301,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4456039405696373,0.0140322202610072,0.43487145726877063,0.45633642387050377,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.9944519861693536,0.008168230987106177,0.9866754346359403,0.9986748169489318,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.9999999720081153,8.851811133381216e-08,0.9999998880324614,1.0,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6529410230883592,0.01792576736359405,0.6368553383672338,0.6619652781717075,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6529410230883592,0.01690057554769314,0.6368900579955681,0.6619700430674454,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6401908419116407,0.052134686877764166,0.5934224488570802,0.6640396084384098,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7050733279388781,0.006706782867678977,0.6997574028898271,0.710110984291628,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7536291860389854,0.048714363160568167,0.7089344594221136,0.7768871953000238,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7175168767074801,0.0052720545805782495,0.7141538513096303,0.7221735689820458,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7332566848134925,0.005352701069349312,0.7278524222227114,0.736725557234691,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7559292380107606,0.0209866780402419,0.737619671109129,0.7695744702016221,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6725465837860035,0.006947411822281033,0.6670966749021492,0.677902814046295,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.9864979888473835,0.011421804472405329,0.9755625510224968,0.9924735138277099,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.999868559406103,0.000191824272340381,0.9996933016251529,1.0,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795957,0.021589987017786545,0.7603734383003342,0.7896568695920279,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7797431422795956,0.02035523496800852,0.7603773828044014,0.7896608140960948,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7494028649676208,0.07633083050798746,0.681125881510909,0.7844279625893327,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7449755652741106,0.07091219378999666,0.6773972663919869,0.7805559280655847,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7497635703326037,0.05598395621299637,0.696384541650533,0.777428548500631,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8451136884200032,0.004768992800007762,0.8410116257111542,0.8490133064247969,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8327284672952974,0.0036867882900767125,0.8303265287144651,0.8365873213158712,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8301414014194117,0.003336445195634567,0.8271746436797992,0.8336201705550204,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7964928142378684,0.005461938842762977,0.7922177554895301,0.8007678729862068,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7997966293736355,0.013325365286001055,0.7899342639822188,0.8115833291728661,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8024816587706715,0.010580312283920855,0.7948488366178316,0.8113280499686726,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04365509557355595,0.36761714115468375,0.4281175348489147,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4068835728789756,0.04115841881787766,0.36761714115468375,0.4281175348489147,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.38337358882194267,0.10563958479804929,0.2887709072080717,0.43099968412386247,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.37608581509912065,0.09020200917521472,0.29003760130455913,0.4230542509618377,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.3758139674336089,0.07795292370735057,0.30171692794825583,0.41523764367240024,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5522394269132922,0.011238358122940629,0.542842850920334,0.5615358151602347,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5135972367871745,0.011731819350752076,0.5045706266565246,0.5262878525859991,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.507707901356427,0.012875527766528835,0.49646016180852026,0.5224183020388843,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4456039405696373,0.0140322202610072,0.43487145726877063,0.45633642387050377,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4530758201692005,0.02441977821325692,0.4346475029328872,0.4746994505992957,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.45608766780988574,0.01719856112600793,0.44256754718951896,0.47034600893167866,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6529410230883592,0.01792576736359405,0.6368553383672338,0.6619652781717075,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
