split_regime_id,train_size,val_size,test_size,dataset_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,n_splits,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19614978477138645,0.0012180005686728914,0.1950877531944566,0.19747929419319507,0.6538326159046215,0.0040600018955763,0.6502925106481886,0.6582643139773169,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2347115860088631,0.0013322178954308034,0.23392294268387862,0.2362497327455578,0.7823719533628771,0.004440726318102633,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1332471748619867,0.0010845266637566134,0.13199565496651147,0.13391129556859765,0.44415724953995567,0.0036150888791886865,0.4399855165550382,0.44637098522865887,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20032767120102413,0.0004136231960761976,0.2000600191801115,0.20080406975140205,0.6677589040034139,0.0013787439869208146,0.6668667306003715,0.6693468991713404,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23852118997231797,0.00044846014879410857,0.23800407334952997,0.23880339789012864,0.79507063324106,0.0014948671626470237,0.7933469111650998,0.7960113263004288,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.17368666496170812,0.002361340201098793,0.17120368097397506,0.1759038722997305,0.5789555498723603,0.007871134003662688,0.5706789365799168,0.5863462409991017,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.22039742277172106,0.0015244445735662577,0.21882564813490432,0.22186965885436685,0.7346580759057368,0.005081481911887452,0.7294188271163478,0.7395655295145561,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.26103552798258817,0.001403750601413614,0.25949007748211245,0.2622315767661946,0.8701184266086273,0.004679168671378557,0.8649669249403752,0.8741052558873154,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11323100248734153,0.0061771958651049485,0.1085042285979438,0.120220506076133,0.3774366749578051,0.02059065288368319,0.36168076199314597,0.40073502025377666,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19199929947257163,0.004597907150059412,0.18885319985192575,0.19727603569555108,0.6399976649085722,0.015326357166864665,0.6295106661730858,0.6575867856518369,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2263899779977183,0.006111302773363917,0.22285783916827748,0.23344670125245628,0.7546332599923943,0.020371009244546358,0.7428594638942583,0.7781556708415209,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.15008998309099786,0.00627326389367269,0.14308425429263125,0.15518773396967117,0.5002999436366595,0.020910879645575624,0.47694751430877086,0.5172924465655706,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20963605629842894,0.0033405801324477634,0.20601423314981493,0.21259643445834317,0.6987868543280964,0.011135267108159257,0.6867141104993829,0.7086547815278106,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24854681796428146,0.0036104974950179865,0.24484340035996932,0.25205660266867613,0.8284893932142716,0.012034991650059956,0.8161446678665646,0.840188675562254,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.08095833328358513,0.0021611997384085833,0.0793734202285155,0.0834201676189273,0.2698611109452838,0.007203999128028574,0.264578067428385,0.27806722539642437,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1715990872659843,0.0009461183655451979,0.1705792580723129,0.17244826764863333,0.5719969575532811,0.003153727885150633,0.5685975269077097,0.5748275588287779,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.19361549038665285,0.0017771403944585413,0.1919847170297103,0.19550960857728597,0.6453849679555095,0.005923801314861783,0.639949056765701,0.6516986952576199,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.2577725237504634,0.00024732108395255823,0.2575880913687344,0.2580535685434908,0.8592417458348782,0.0008244036131751382,0.8586269712291147,0.8601785618116361,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.27339862007971233,0.0001551254502919848,0.2732400134923626,0.2735500126802589,0.9113287335990412,0.0005170848343065626,0.910800044974542,0.911833375600863,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.28468118408914733,0.00019260787814871926,0.28447932671364884,0.2848629706441242,0.9489372802971577,0.0006420262604957405,0.9482644223788294,0.9495432354804137,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.08120366578785775,0.001141435858198948,0.0799855865317072,0.08224869625607094,0.4060183289392887,0.005707179290994806,0.39992793265853593,0.41124348128035476,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13076652318092433,0.0008120003791152953,0.13005850212963774,0.13165286279546345,0.6538326159046215,0.0040600018955763,0.6502925106481886,0.6582643139773169,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.15647439067257543,0.0008881452636205461,0.1559486284559191,0.15749982183037187,0.7823719533628771,0.004440726318102633,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.08120366578785775,0.001141435858198948,0.0799855865317072,0.08224869625607094,0.4060183289392887,0.005707179290994806,0.39992793265853593,0.41124348128035476,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13076652318092433,0.0008120003791152953,0.13005850212963774,0.13165286279546345,0.6538326159046215,0.0040600018955763,0.6502925106481886,0.6582643139773169,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.15647439067257543,0.0008881452636205461,0.1559486284559191,0.15749982183037187,0.7823719533628771,0.004440726318102633,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.1053951352519313,0.00044853290452359553,0.10506652986260297,0.10590613037515233,0.5269756762596565,0.00224266452261801,0.5253326493130148,0.5295306518757616,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.14124451315806186,0.0003984419247553179,0.14079500542372006,0.14155419679020295,0.7062225657903095,0.001992209623776626,0.7039750271186002,0.7077709839510148,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.16717965499833456,0.0003332807686812847,0.16681836260253805,0.16747509198126154,0.8358982749916727,0.0016664038434063412,0.8340918130126903,0.8373754599063075,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.10628316265601856,0.00043186962250099827,0.10578536239217247,0.1065577054053047,0.5314158132800929,0.002159348112505055,0.5289268119608623,0.5327885270265236,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.14188818317324553,0.00029893483418415014,0.14170466736067194,0.14223312775965255,0.7094409158662277,0.0014946741709207987,0.7085233368033595,0.7111656387982629,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16768132797064986,0.00034043450478819613,0.16747996193124826,0.16807438821361229,0.8384066398532494,0.0017021725239408534,0.8373998096562415,0.8403719410680613,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.07893917253043016,0.005134306760723481,0.07570334317782323,0.0848591985737041,0.3946958626521508,0.025671533803617426,0.3785167158891161,0.42429599286852043,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.12935843418534052,0.003536052786480463,0.12709708619166812,0.1334333225506308,0.6467921709267025,0.01768026393240238,0.6354854309583406,0.6671666127531543,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.15259865031583983,0.004789681071997578,0.14960315722535963,0.1581227240497366,0.7629932515791991,0.023948405359987796,0.7480157861267983,0.7906136202486828,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.07507468116210933,0.000505147434850637,0.07475949740880303,0.07565732401473477,0.3753734058105466,0.0025257371742531533,0.3737974870440151,0.3782866200736737,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.1273822435957363,0.0007225357816178523,0.12667530020118772,0.12811942251654987,0.6369112179786814,0.0036126789080891657,0.6333765010059387,0.6405971125827492,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.14978019798933195,0.0005370123193582906,0.14935435751222226,0.1503834733830773,0.7489009899466597,0.002685061596791406,0.7467717875611113,0.7519173669153864,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.08984217705053928,0.0008047609706804622,0.08893271980327307,0.09046215051214561,0.4492108852526963,0.004023804853402314,0.4446635990163654,0.452310752560728,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13510133934767285,0.0003312343527169756,0.13489024473396702,0.13548310304518374,0.6755066967383642,0.0016561717635848123,0.6744512236698351,0.6774155152259186,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.16010617808187724,0.0002652222119523074,0.15980488740489365,0.16030437095116667,0.8005308904093863,0.0013261110597616481,0.799024437024468,0.8015218547558334,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.09045668162066516,7.30605870665645e-05,0.09040437073134326,0.09054015658666285,0.45228340810332573,0.0003653029353328581,0.4520218536567162,0.4527007829333143,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.1354057565088815,0.0009757432975298261,0.1345117447440363,0.13644659082268235,0.6770287825444075,0.00487871648764913,0.6725587237201816,0.6822329541134118,3,5,2,split_bootstrap_over_split_means
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16045378337409322,0.0006793342090962746,0.16005476000646365,0.16123817131124082,0.8022689168704661,0.0033966710454814988,0.8002738000323184,0.8061908565562043,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11451947466235764,0.006808356308540774,0.10839226377218565,0.12184883685795873,0.3817315822078588,0.022694521028469253,0.3613075459072855,0.4061627895265292,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1911335239196441,0.003120500028315817,0.18768162628558213,0.19375435958409595,0.6371117463988137,0.010401666761052733,0.6256054209519404,0.6458478652803199,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2246028183338643,0.004517594256505393,0.21968149189623545,0.22856150272647172,0.7486760611128812,0.015058647521684643,0.7322716396541183,0.7618716757549059,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11448664922666997,0.0055850507642480375,0.10830741295725958,0.11917488281992983,0.38162216408889993,0.018616835880826754,0.36102470985753204,0.397249609399766,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19114586083008653,0.0033349431442045046,0.18733735867979953,0.19354339610680263,0.6371528694336218,0.011116477147348463,0.6244578622659983,0.6451446536893423,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.22439775438144838,0.004454400649794985,0.219254806959401,0.2270344508602448,0.747992514604828,0.014848002165983476,0.7308493565313364,0.756781502867483,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1569446958777362,0.007437444740712087,0.1490702410492659,0.16385013910907956,0.5231489862591207,0.024791482469040314,0.4969008034975529,0.5461671303635985,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.21016766808713738,0.0032715289609646023,0.20652915416523854,0.21286659207176184,0.7005588936237915,0.010905096536548609,0.6884305138841288,0.7095553069058728,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.24303598009397445,0.003212474104964179,0.23936140265611847,0.2453127006790264,0.8101199336465815,0.010708247016547094,0.7978713421870617,0.8177090022634209,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.15453706752003782,0.006579628992576139,0.14831550958516085,0.16142417808403606,0.515123558400126,0.021932096641920498,0.4943850319505361,0.5380805936134536,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20918068724659675,0.0027901483816952523,0.20629593954083156,0.21186547850012957,0.6972689574886558,0.009300494605650828,0.6876531318027718,0.7062182616670984,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24284132822694734,0.0030425043981637374,0.23952464652860775,0.24550293867934955,0.8094710940898245,0.01014168132721239,0.7984154884286926,0.8183431289311652,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.10595215648760935,0.004569875778147127,0.10155009872956318,0.11067314176482963,0.3531738549586978,0.01523291926049041,0.338500329098544,0.3689104725494321,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.18661234816240682,0.002567420044087526,0.1836853369801049,0.18848340723077514,0.622041160541356,0.008558066813625063,0.6122844566003496,0.6282780241025837,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.21601288385550688,0.0033645296624105064,0.21233649554251985,0.21893882181379345,0.7200429461850231,0.011215098874701608,0.7077883184750662,0.7297960727126448,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.10384846893309052,0.0044648442956086686,0.09897886169614663,0.10774957013474847,0.3461615631103017,0.014882814318695523,0.32992953898715555,0.3591652337824949,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1854437839812213,0.002842808700745816,0.1822339072977429,0.1876437685956841,0.618145946604071,0.009476029002486003,0.6074463576591429,0.6254792286522803,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2142860280902045,0.0036990757275276974,0.21002130925426385,0.2166240356926168,0.7142867603006816,0.01233025242509214,0.7000710308475465,0.7220801189753893,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.122845458834601,0.004769487739206917,0.11977327183105506,0.12833999439807928,0.4094848627820034,0.015898292464023068,0.3992442394368501,0.4277999813269309,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19593654722857168,0.0020144701174054577,0.19362969959304785,0.19734868004072306,0.653121824095239,0.006714900391351527,0.645432331976826,0.6578289334690768,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.22773188789014384,0.0030415064134120986,0.2244689854316316,0.23048844441336272,0.7591062929671462,0.01013835471137351,0.7482299514387721,0.7682948147112089,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.12508150323175898,0.0039097093809719995,0.12201904943197035,0.12948533521881384,0.41693834410586333,0.0130323646032401,0.4067301647732345,0.43161778406271295,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19644430481417088,0.0022269676844885477,0.1938728454281223,0.1977391195048873,0.6548143493805697,0.00742322561496189,0.6462428180937408,0.6591303983496243,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.22889872340508644,0.0034222979325139397,0.22505427337471184,0.23161295606660914,0.7629957446836215,0.011407659775046434,0.7501809112490396,0.7720431868886971,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1718348642277195,0.0076300165248513845,0.16370388606140773,0.17883847306910958,0.5727828807590652,0.02543338841617129,0.5456796202046925,0.5961282435636986,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.2167714901522183,0.003263471255256442,0.21307734000655856,0.2192629142452823,0.7225716338407278,0.010878237517521558,0.7102578000218619,0.7308763808176076,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2548913819112666,0.0034939996679733067,0.2508669250570906,0.25715027600571516,0.8496379397042219,0.011646665559911281,0.836223083523635,0.857167586685717,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1740548735488158,0.008294671530340351,0.16519940057780508,0.1816428354441634,0.5801829118293863,0.02764890510113448,0.5506646685926837,0.6054761181472114,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.21765319962486862,0.0036693222945004093,0.21352957282700916,0.2205580448291884,0.7255106654162287,0.012231074315001363,0.7117652427566972,0.7351934827639613,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.25567665132756384,0.0037209925361020558,0.2514013489060576,0.258184609650353,0.8522555044252127,0.012403308453673658,0.8380044963535251,0.8606153655011767,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11655620474995303,0.0044253773769474935,0.11203237127346773,0.12087607263828937,0.38852068249984345,0.014751257923158267,0.3734412375782259,0.4029202421276312,3,5,2,split_bootstrap_over_split_means
