dataset_id,split_id,scenario_id,severity,protocol,audit_metric,audit_metric_label,audit_metric_unit,oracle_labels,claim_scope,operational_ranking_eligible,graph_view_mode,mean,std,ci_lower,ci_upper,n_graphs,n_graph_seeds,ci_method,source
yelpchi,r40_s0,camouflage_relation_oracle,0.15,train_on_variant,heterophily_ratio_after,Heterophily ratio after,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.2311753928661346,0.00010237469503294197,0.2311030030250549,0.2312477827072143,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.15,train_on_variant,heterophily_ratio_before,Heterophily ratio before,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.15,train_on_variant,heterophily_ratio_shift,Heterophily ratio shift,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.004295378923416096,0.00010237469503294197,0.004222989082336398,0.004367768764495794,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.15,train_on_variant,realized_change,Realized change,nodes_changed,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,1001.0,0.0,1001.0,1001.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.15,train_on_variant,requested_change,Requested change,nodes_selected,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,1001.0,0.0,1001.0,1001.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,fraud_to_normal_neighbor_ratio_after,Fraud-to-normal neighbor ratio after,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.9409578566627228,0.003038231649719701,0.9388095024603904,0.9431062108650552,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,fraud_to_normal_neighbor_ratio_before,Fraud-to-normal neighbor ratio before,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.8174467621415682,0.004116742634192438,0.8145357855085309,0.8203577387746054,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,fraud_to_normal_neighbor_ratio_shift,Fraud-to-normal neighbor ratio shift,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.12351109452115466,0.0010785109844727366,0.12274847209044981,0.12427371695185951,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,heterophily_ratio_after,Heterophily ratio after,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.23535671830177302,2.9081325472497256e-05,0.2353361546993255,0.2353772819042205,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,heterophily_ratio_before,Heterophily ratio before,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,heterophily_ratio_shift,Heterophily ratio shift,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.008476704359054496,2.9081325472497256e-05,0.008456140756607,0.008497267961501992,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,realized_change,Realized change,nodes_changed,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,2003.0,0.0,2003.0,2003.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_clean_eval_all,requested_change,Requested change,nodes_selected,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,2003.0,0.0,2003.0,2003.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,fraud_to_normal_neighbor_ratio_after,Fraud-to-normal neighbor ratio after,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.9409578566627228,0.003038231649719701,0.9388095024603904,0.9431062108650552,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,fraud_to_normal_neighbor_ratio_before,Fraud-to-normal neighbor ratio before,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.8174467621415682,0.004116742634192438,0.8145357855085309,0.8203577387746054,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,fraud_to_normal_neighbor_ratio_shift,Fraud-to-normal neighbor ratio shift,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.12351109452115466,0.0010785109844727366,0.12274847209044981,0.12427371695185951,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,heterophily_ratio_after,Heterophily ratio after,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.23535671830177302,2.9081325472497256e-05,0.2353361546993255,0.2353772819042205,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,heterophily_ratio_before,Heterophily ratio before,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,heterophily_ratio_shift,Heterophily ratio shift,,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,0.008476704359054496,2.9081325472497256e-05,0.008456140756607,0.008497267961501992,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,realized_change,Realized change,nodes_changed,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,2003.0,0.0,2003.0,2003.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,camouflage_relation_oracle,0.3,train_on_variant,requested_change,Requested change,nodes_selected,True,oracle_privileged_training_diagnostic,False,heterograph_aware_generation,2003.0,0.0,2003.0,2003.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,clean,0.0,train_clean_eval_all,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,canonical,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_clean_eval_all,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,canonical,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_clean_eval_all,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_clean_eval_all,realized_change,Realized change,none,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_clean_eval_all,requested_change,Requested change,none,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_on_variant,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,canonical,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_on_variant,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,canonical,0.2268800139427185,0.0,0.2268800139427185,0.2268800139427185,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_on_variant,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_on_variant,realized_change,Realized change,none,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,clean,0.0,train_on_variant,requested_change,Requested change,none,False,non_oracle_controlled_stress,True,canonical,0.0,0.0,0.0,0.0,1,1,graph_seed_bootstrap,clean
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2294543100111931,4.083846000096139e-05,0.2294254328591932,0.229483187163193,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2268800205878568,0.0,0.2268800205878568,0.2268800205878568,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.00257428942333629,4.083846000096139e-05,0.0025454122713363947,0.0026031665753361855,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,n_rewired_edges_actual,Rewired edges,edges,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,realized_change,Realized change,edges_changed,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_clean_eval_all,requested_change,Requested change,edges_selected,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2294543100111931,4.083846000096139e-05,0.2294254328591932,0.229483187163193,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2268800205878568,0.0,0.2268800205878568,0.2268800205878568,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.00257428942333629,4.083846000096139e-05,0.0025454122713363947,0.0026031665753361855,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,n_rewired_edges_actual,Rewired edges,edges,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,realized_change,Realized change,edges_changed,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,train_on_variant,requested_change,Requested change,edges_selected,False,non_oracle_controlled_stress,True,heterograph_aware_generation,1207702.0,0.0,1207702.0,1207702.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.232103617928327,0.00016932591587496044,0.2319838864249812,0.2322233494316728,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2268800205878568,0.0,0.2268800205878568,0.2268800205878568,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.00522359734047019,0.00016932591587496044,0.005103865837124383,0.005343328843815998,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,n_rewired_edges_actual,Rewired edges,edges,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,realized_change,Realized change,edges_changed,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_clean_eval_all,requested_change,Requested change,edges_selected,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,heterophily_ratio_after,Heterophily ratio after,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.232103617928327,0.00016932591587496044,0.2319838864249812,0.2322233494316728,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,heterophily_ratio_before,Heterophily ratio before,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.2268800205878568,0.0,0.2268800205878568,0.2268800205878568,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,heterophily_ratio_shift,Heterophily ratio shift,,False,non_oracle_controlled_stress,True,heterograph_aware_generation,0.00522359734047019,0.00016932591587496044,0.005103865837124383,0.005343328843815998,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,n_rewired_edges_actual,Rewired edges,edges,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,realized_change,Realized change,edges_changed,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,train_on_variant,requested_change,Requested change,edges_selected,False,non_oracle_controlled_stress,True,heterograph_aware_generation,2415404.0,0.0,2415404.0,2415404.0,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_oracle,0.15,train_clean_eval_all,heterophily_ratio_after,Heterophily ratio after,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.34292015448841606,4.22436543235882e-05,0.3428902837139818,0.3429500252628504,2,2,graph_seed_bootstrap,scenario
yelpchi,r40_s0,heterophily_rewire_oracle,0.15,train_clean_eval_all,heterophily_ratio_before,Heterophily ratio before,,True,oracle_shift_sensitivity_diagnostic,False,heterograph_aware_generation,0.2268800205878568,0.0,0.2268800205878568,0.2268800205878568,2,2,graph_seed_bootstrap,scenario
