dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,r40_s0,camouflage_feature_oracle,sage,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7924381403626047,0.005388672840876128,0.7876042649616755,0.7958081617124713,0.7083364187485518,0.007087170510339845,0.7007408664722492,0.7163109864156615,0.08410172161405297,0.005778722204083515,0.07804941844290036,0.08990943432953338,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,pmp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8465935467722904,0.0053034952490293285,0.8422065007904251,0.8503677868931181,0.7610981515996775,0.007221715475061981,0.753951849991463,0.7687278860049757,0.085495395172613,0.006060883583233873,0.07849440899895725,0.0919257621467858,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8029645568206764,0.013371933367305845,0.792540278245698,0.8129117892532464,0.7158725176302182,0.010521598238835694,0.7058380589571875,0.7260124560578436,0.0870920391904582,0.006385745702674743,0.08049273620528805,0.09388237008909243,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,mlp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.41124348128035465,0.04204684441298214,0.3733650626072927,0.43209180460633795,0.3253115521787414,0.028725531123275267,0.2984401502607106,0.3455023870095028,0.08593192910161324,0.013217974611910656,0.0746935199132059,0.09793788869855746,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,sage,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.4294401489071168,0.011108106651061444,0.4201066672355573,0.43704812868146553,0.33686241843426973,0.010630097333359486,0.32622608897756006,0.3473833978998014,0.09257773047284716,0.007776312161296578,0.08390280190141106,0.10089068858658584,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,pmp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.5573005662067334,0.018706383216090285,0.5437668293058349,0.5709124866038947,0.43865845344310506,0.015735480802164366,0.42559042264693414,0.45292851421095665,0.11864211276362839,0.007599879861649173,0.11096782236616093,0.1274669657369118,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.45104574600768627,0.028436244023018593,0.4290106928530847,0.47245757288471096,0.35575746925965573,0.019751953921330643,0.33676863785656247,0.37150533202712765,0.09528827674803057,0.00979613980228156,0.08588375324271166,0.10423744363305613,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,mlp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6582643139773169,0.01810777845313724,0.641941533044603,0.6672277752551701,0.6167160778302229,0.01326765064938565,0.6040584086405985,0.6256721217203189,0.04154823614709413,0.0048567423103929586,0.03752886082569169,0.04608511492025209,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6706504896075932,0.0034652203515956703,0.6679241139543695,0.6730677967397527,0.6257916236559989,0.004892212257970603,0.6204053203158166,0.630928125888505,0.04485886595159444,0.004670841070692206,0.039546439618425674,0.04980392247925693,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7180227604746475,0.0029944450782016835,0.7154590428620085,0.7203074887962327,0.6642555572452882,0.0035643325685734127,0.6612052878355315,0.6684316194097301,0.053767203229359364,0.0034626432946314035,0.050273898648202094,0.05750271458340742,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6783581022714416,0.013241632018800442,0.668478471402457,0.6884963763431516,0.6331588055681346,0.010470433335513717,0.6233749494780885,0.6417536699757166,0.04519929670330695,0.0034510568657200626,0.04158574993708827,0.048756088398205555,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7874991091518592,0.022067852245887656,0.7675594767377161,0.7977213104976402,0.7874991091518593,0.020805770625719925,0.7677351286479994,0.7977213104976403,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,sage,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7924381403626047,0.005388672840876128,0.7876042649616755,0.7958081617124713,0.788031021714209,0.005630667126303593,0.7828967220694814,0.7919583827309422,0.004407118648395669,0.0010423626214086678,0.0034637401523169176,0.005124614648630376,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,pmp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8465935467722904,0.0053034952490293285,0.8422065007904251,0.8503677868931181,0.8410556202704063,0.004814168593444281,0.8368464011545391,0.845186043630026,0.005537926501884183,0.0016711945538435717,0.0039854687900166665,0.006789027407967248,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8029645568206764,0.013371933367305845,0.792540278245698,0.8129117892532464,0.8070309046176994,0.012263115189859597,0.7968777892598203,0.8164980121223946,-0.004066347797023029,0.0023721767854121573,-0.005997856628901022,-0.0021421301046074424,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,mlp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.41124348128035465,0.04204684441298214,0.3733650626072927,0.43209180460633795,0.41124348128035476,0.039642145082553835,0.3733650626072927,0.43209180460633795,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,sage,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.4294401489071168,0.011108106651061444,0.4201066672355573,0.43704812868146553,0.4215507891152518,0.011921372630505923,0.4119544957462121,0.43069196023773415,0.007889359791865048,0.002366961651313241,0.005612860021372274,0.009438248247464597,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,pmp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.5573005662067334,0.018706383216090285,0.5437668293058349,0.5709124866038947,0.5453604720575262,0.01894929825770791,0.5308220200107223,0.5604189248874325,0.011940094149207126,0.0063741684623829925,0.006479560592202405,0.016533762450681267,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.45104574600768627,0.028436244023018593,0.4290106928530847,0.47245757288471096,0.4586335880165152,0.026383142356215594,0.4366242359160165,0.4792422918705946,-0.007587842008828977,0.0041806629797037,-0.010959533544979461,-0.004120695495473425,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,mlp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6582643139773169,0.01810777845313724,0.641941533044603,0.6672277752551701,0.6582643139773169,0.017072177248582662,0.641941533044603,0.6672114137952395,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6706504896075932,0.0034652203515956703,0.6679241139543695,0.6730677967397527,0.6673594176870782,0.0034642309143875028,0.6643776868977276,0.6698740147195575,0.0032910719205151207,0.001084006854660479,0.002365040947985669,0.0041009580909589114,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
