dataset_id,split_id,scenario_id,severity,model_id,metric,oracle_labels,claim_scope,left_claim_scope,right_claim_scope,operational_ranking_eligible,left_protocol,right_protocol,contrast_definition,left_mean,right_mean,contrast_mean,contrast_std,contrast_ci_lower,contrast_ci_upper,n_pairs,n_training_seeds,n_graph_seeds,ci_method,source
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6401908419116407,0.6389820864200455,0.0012087554915951593,0.002912094199539548,-0.0006173317310699033,0.003821802416477049,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8451136884200032,0.8451136884200032,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5522394269132922,0.5522394269132922,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7175168767074801,0.7175168767074801,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7964928142378684,0.7998226116504263,-0.003329797412557789,0.004620747439963612,-0.006855893451132378,0.0003362070411112583,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4456039405696373,0.45127889782869746,-0.0056749572590602095,0.007340165330289257,-0.011440556563899872,-0.00010083562782269296,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.0,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6725465837860035,0.6741708069272654,-0.0016242231412618047,0.004057959037627552,-0.004686303645390244,0.0015049623900827535,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7797431422795957,0.7797431422795957,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4068835728789755,0.4068835728789755,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6529410230883592,0.6529410230883592,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7449755652741106,0.7461867709813317,-0.001211205707221008,0.0016927693972083743,-0.002658495818635126,0.00043820450843470176,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.3760858150991207,0.37954985365167826,-0.003464038552557677,0.004496190518852561,-0.006985907304074818,0.0007507952411713481,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6356015613104551,0.6368334723041572,-0.0012319109937021454,0.003684438967841128,-0.004021485872080626,0.001790809369615416,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8327284672952976,0.8280044877785162,0.0047239795167811184,0.006312398904784492,0.0002950922556617996,0.010297716982500172,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5135972367871746,0.5084154902817551,0.005181746505419488,0.015659625346383002,-0.005727469245093553,0.02303684646440286,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7042078159753844,0.6979944102853158,0.006213405690068496,0.005640207668404041,0.0026110018777827926,0.010809545604181616,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7997966293736356,0.7971955695597094,0.002601059813926121,0.01014543436031282,-0.005521645626850309,0.010121283019500682,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4530758201692005,0.44825219377571546,0.004823626393485015,0.015777792879695947,-0.008069757671950051,0.01669350262323791,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.15,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6769173204035177,0.6730341882871855,0.003883132116332122,0.009914694925962338,-0.0035405959958971557,0.011422377837211829,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7797431422795957,0.7797431422795957,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4068835728789755,0.4068835728789755,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6529410230883592,0.6529410230883592,0.0,0.0,0.0,0.0,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7497635703326035,0.7444804156802229,0.005283154652380562,0.014321455351809573,-0.0027102006209068774,0.01872787832319703,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.37581396743360884,0.3764274378974547,-0.0006134704638458222,0.01082145580916464,-0.008237553414514683,0.008555736973899702,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.635430123565891,0.6358499190446107,-0.0004197954787195868,0.006926638282705288,-0.005749171859728919,0.005291535401109403,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8301414014194117,0.8165092572937119,0.013632144125699708,0.006528042152882613,0.007495229555845038,0.01866165835335436,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.507707901356427,0.488514186117754,0.019193715238673054,0.013805801944524281,0.0038567064705886554,0.029960326668067073,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7008817575978508,0.6869056071464786,0.013976150451371938,0.005361466552974737,0.008570921079415794,0.01858023741995172,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8024816587706715,0.7947667530900521,0.0077149056806194325,0.009431580356002514,0.00046153317728083734,0.014126622010561408,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.45608766780988574,0.44293206630367415,0.013155601506211584,0.014281463942605101,0.0011708045263449708,0.02427105296248814,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,heterophily_rewire_nonoracle,0.3,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6803272362014078,0.6704676140260429,0.009859622175364813,0.009328355889089037,0.0030011419637923087,0.01642491260843957,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.0,mlp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7797431422795957,0.7797431422795957,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,mlp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4068835728789756,0.4068835728789756,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,mlp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6529410230883592,0.6529410230883592,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,sage,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7494028649676208,0.7495764898410917,-0.00017362487347096777,0.0007971912304377194,-0.0008631794455894682,0.0004070777622771598,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.38337358882194267,0.38342701738238927,-5.342856044658895e-05,0.0022048287296140994,-0.0019750908342098306,0.001463601892358579,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6401908419116407,0.6389820864200455,0.0012087554915951593,0.002912094199539548,-0.0006173317310699033,0.003821802416477049,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8451136884200032,0.8451136884200032,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5522394269132922,0.5522394269132922,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7175168767074801,0.7175168767074801,0.0,0.0,0.0,0.0,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,secgfd,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7964928142378684,0.7998226116504263,-0.003329797412557789,0.004620747439963612,-0.006855893451132378,0.0003362070411112583,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,secgfd,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4456039405696373,0.45127889782869746,-0.0056749572590602095,0.007340165330289257,-0.011440556563899872,-0.00010083562782269296,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.0,secgfd,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6725465837860035,0.6741708069272654,-0.0016242231412618047,0.004057959037627552,-0.004686303645390244,0.0015049623900827535,5,5,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,r40_s1,camouflage_feature_oracle,0.15,mlp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7346758291747716,0.736930708735914,-0.0022548795611424754,0.0015473834409012806,-0.0033708254355913924,-0.0009340783928261448,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,mlp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.361984727754094,0.3643428584156491,-0.0023581306615551856,0.00277829947484705,-0.005048002754835823,0.00010378491133925537,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,mlp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6330905889177731,0.6335463887833304,-0.0004557998655572937,0.0018395486325365044,-0.0019206995873789522,0.0011242049138349807,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,sage,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7112532282526343,0.7114735214207533,-0.0002202931681189346,0.0070741055599208135,-0.005848478307514271,0.005698842795410971,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.34304988099028816,0.3457362262367181,-0.0026863452464299083,0.009392138057371848,-0.010188849780003898,0.004426359304187285,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.620509955314768,0.6211277497990164,-0.0006177944842483574,0.008198916670124177,-0.007557629898797624,0.005597881189173051,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7976047594538519,0.7990928914986981,-0.0014881320448461577,0.007140924179296841,-0.00894862912286427,0.0031371264916704167,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4862788508237477,0.49194678455129653,-0.005667933727548802,0.013959033417112845,-0.019290197663278684,0.003998572178543819,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6883411866247592,0.6914903587964212,-0.00314917217166204,0.005169629907140934,-0.007229055132226248,0.0006429799386785007,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,secgfd,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7494489901783755,0.755286832378395,-0.005837842200019516,0.0035328969952067115,-0.008185605780546857,-0.0029432947885097796,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,secgfd,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.3967409826774856,0.40493155622150645,-0.008190573544020896,0.006383916903716608,-0.013441998892227705,-0.0013495547683125306,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.15,secgfd,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6485515115436965,0.6528869080811482,-0.00433539653745173,0.004019265836905168,-0.007146674342517168,-0.0008674159641031132,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,mlp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.691529818259357,0.6955934947029312,-0.004063676443574182,0.0175995861027642,-0.01802733475815051,0.00974632884815907,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,mlp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.3152556523858375,0.32131855457333425,-0.0060629021874966825,0.032883194893843386,-0.03156472951871002,0.021214379126184735,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,mlp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6076117233032662,0.6111859257124512,-0.003574202409185101,0.014417470499189936,-0.014462183435183951,0.008142489381769067,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,sage,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6544335118110266,0.6742201386750429,-0.019786626864016377,0.07650245483737304,-0.08970707388684956,0.04372023042763758,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.28131971745820633,0.3055517010866472,-0.02423198362844095,0.08962432559257276,-0.10506219547096265,0.05326586653641523,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5881711392664652,0.6003219527274657,-0.012150813461000554,0.04821913712357079,-0.054475318472424636,0.02985896002951671,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.75647278230263,0.757032088445309,-0.0005593061426790169,0.006446994563154257,-0.005143495150737243,0.004193984421686103,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.42213154424794314,0.4353137698264346,-0.013182225578491469,0.012173569960994226,-0.02231474627067926,-0.003442571818706691,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6613420775315346,0.6660423780861607,-0.004700300554626058,0.003957103382038893,-0.007707745600556359,-0.0016425753000020471,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,r40_s1,camouflage_feature_oracle,0.3,secgfd,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7132612702293987,0.7108161350415259,0.002445135187872738,0.01301764501880411,-0.004117554683069622,0.014329099406837997,10,5,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
