dataset_id,split_id,model_id,protocol,metric,worst_scenario_id,worst_severity,oracle_labels,claim_scope,operational_ranking_eligible,worst_mean,worst_std,worst_ci_lower,worst_ci_upper,clean_mean,drop_from_clean_mean,drop_from_clean_std,drop_from_clean_ci_lower,drop_from_clean_ci_upper,retention_fraction_mean,retention_fraction_std,retention_fraction_ci_lower,retention_fraction_ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_paired_seed_cells,ci_method,drop_ci_method,retention_ci_method,selection_method
yelpchi,r40_s0,pmp,train_on_variant,f1_macro,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.6634185146263996,0.008614762769872188,0.6560802462235162,0.6722427448352327,0.7180227604746475,0.05460424584824812,0.009433819031312459,0.046171774236099195,0.06239369452139043,0.9239708235071147,0.013039826764098619,0.913179958362093,0.9357008117136794,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,pmp,train_on_variant,roc_auc,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.7611722837420881,0.010627528873146854,0.7506162501562558,0.7721435907144469,0.8465935467722904,0.0854212630302023,0.012065336312485003,0.07290192888630832,0.09570413845885746,0.8991331985757682,0.014006781840500304,0.8870403137323218,0.9137148582424188,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_clean_eval_all,average_precision,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.33686241843426973,0.010630097333359486,0.32622608897756006,0.3473833978998014,0.4294401489071168,0.09257773047284716,0.007776312161296578,0.08390280190141106,0.10089068858658584,0.7844466793982126,0.01706568188241638,0.7678364802582094,0.8019631394336526,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_clean_eval_all,f1_macro,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6257916236559989,0.004892212257970603,0.6204053203158166,0.630928125888505,0.6706504896075932,0.04485886595159444,0.004670841070692206,0.039546439618425674,0.04980392247925693,0.9331185690355154,0.006888460097529296,0.9259100992749012,0.940928438446839,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_clean_eval_all,roc_auc,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7083364187485518,0.007087170510339845,0.7007408664722492,0.7163109864156615,0.7924381403626047,0.08410172161405297,0.005778722204083515,0.07804941844290036,0.08990943432953338,0.8938722038949866,0.00722268311463226,0.8868316869105998,0.9013050525203619,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_on_variant,average_precision,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.30676654366446743,0.07150134268021253,0.2405074102410171,0.3477366611318047,0.43063980263938983,0.12387325897492248,0.06775576487151619,0.08214760165045074,0.18121094355685052,0.7111624559097927,0.16157681321419953,0.5653466835900275,0.809589802015309,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_on_variant,f1_macro,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.6071824163946593,0.04118359264289219,0.5709981166417061,0.630987806541666,0.6708008636264987,0.06361844723183938,0.03959220369954726,0.0400142065561057,0.09653998193712889,0.9050417367561625,0.05942373562574057,0.8550713231456154,0.9402778401547479,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,sage,train_on_variant,roc_auc,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.680521901954111,0.06409820828166023,0.6282958117941815,0.7193405537130932,0.7925929430916681,0.11207104113755688,0.06348592935948637,0.07247381192299725,0.1590032700319829,0.8585590173972335,0.08018610076495007,0.7975997481668011,0.9084891954338294,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_clean_eval_all,average_precision,heterophily_rewire_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.13703413000723025,0.014593567250075642,0.12721711664361218,0.15038013802272815,0.45104574600768627,0.31401161600045596,0.021486330251549772,0.2965223059404679,0.33139085539041346,0.3037632897493318,0.02526024014948494,0.28367743349771013,0.3265423454480868,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_clean_eval_all,f1_macro,heterophily_rewire_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.4801065541664656,0.016866095629435033,0.467437453864139,0.49465258215502406,0.6783581022714416,0.19825154810497606,0.00842057537904423,0.19125063578499496,0.20462604242529386,0.7076027894898818,0.014686775155092698,0.6971372002189153,0.7201689372920056,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_clean_eval_all,roc_auc,heterophily_rewire_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.4882954380667128,0.04194369470000992,0.45596505299212536,0.5254839401517739,0.8029645568206764,0.3146691187539636,0.03860417806828625,0.2831547262209288,0.3458949360380563,0.6079547553162555,0.049176571306843074,0.5684375436193067,0.6496838285587418,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_on_variant,average_precision,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.37945594215182005,0.029946758877871325,0.3567577573781685,0.4076637608572603,0.4490118904367483,0.06955594828492824,0.01572225336780126,0.058182561188489114,0.08420480475795308,0.844643964448004,0.03487218145310866,0.8163014311388539,0.8730553501272494,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_on_variant,f1_macro,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.6430474477901453,0.014948800702289242,0.6316749829726789,0.6554976230511281,0.6771689978312204,0.034121550041074956,0.0072370914355747214,0.02994746913522763,0.03978508271841426,0.9495665293143792,0.010818201588658087,0.9410585109601556,0.9558867279825322,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s0,secgfd,train_on_variant,roc_auc,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.7349407373993103,0.020786010211721877,0.7185975982734126,0.753635447290564,0.8024072026834824,0.06746646528417197,0.01203497482392845,0.057477336251631136,0.07797706781812518,0.9158097103326812,0.015499359091254819,0.9027542819123624,0.9286946478960013,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,mlp,train_clean_eval_all,average_precision,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.32131855457333425,0.029682085903094516,0.29333833471706444,0.3416783804904841,0.4068835728789756,0.08556501830564132,0.013533987780754562,0.07411585230195025,0.09737139741766168,0.7906159496749461,0.017668659491483274,0.7713200158002491,0.8087133840408803,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,mlp,train_clean_eval_all,f1_macro,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6111859257124513,0.013390796968049798,0.5986658589801611,0.6208936291857119,0.6529410230883592,0.04175509737590781,0.004930443130341342,0.03706734987849134,0.04654425205351644,0.936153940520188,0.0064435323735288095,0.9295319374525051,0.942648389913827,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,mlp,train_clean_eval_all,roc_auc,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6955934947029311,0.01554259838823498,0.6814102547077752,0.7071720278257132,0.7797431422795957,0.08414964757666438,0.007098778063796755,0.07737260014085881,0.09116870558145415,0.8921831523979078,0.007241961243699056,0.8844978117081581,0.8996533267483366,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,mlp,train_on_variant,average_precision,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.3152556523858375,0.031003232900104233,0.2827615645357128,0.33434750099456784,0.4068835728789756,0.09162792049313802,0.0430971953453172,0.05326070725598646,0.12876053350439234,0.7807125568268971,0.10150690104894844,0.6969172126765114,0.8772583604311665,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
