dataset_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_splits,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method,source
yelpchi,camouflage_relation_oracle,0.15,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7248600491068524,0.0,0.7248600491068524,0.7248600491068524,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.47574454112262804,0.0,0.47574454112262804,0.47574454112262804,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6899167085931777,0.0,0.6899167085931777,0.6899167085931777,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8141906642259015,0.0,0.8141906642259015,0.8141906642259015,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.46987946326723584,0.0,0.46987946326723584,0.46987946326723584,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6896871125670537,0.0,0.6896871125670537,0.6896871125670537,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.15,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.812972804550014,0.0,0.812972804550014,0.812972804550014,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5684362323347804,0.0,0.5684362323347804,0.5684362323347804,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7191034909928123,0.0,0.7191034909928123,0.7191034909928123,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8499097881280463,0.0,0.8499097881280463,0.8499097881280463,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5490791677585565,0.0,0.5490791677585565,0.5490791677585565,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7175585036410933,0.0,0.7175585036410933,0.7175585036410933,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.84603770914129,0.0,0.84603770914129,0.84603770914129,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.42682665538272274,0.0,0.42682665538272274,0.42682665538272274,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6695241861016011,0.0,0.6695241861016011,0.6695241861016011,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7907692106081878,0.0,0.7907692106081878,0.7907692106081878,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.390588980021428,0.0,0.390588980021428,0.390588980021428,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6492688942164029,0.0,0.6492688942164029,0.6492688942164029,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7618980768573597,0.0,0.7618980768573597,0.7618980768573597,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.47597699323536186,0.0,0.47597699323536186,0.47597699323536186,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6902540219145298,0.0,0.6902540219145298,0.6902540219145298,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8143417550877116,0.0,0.8143417550877116,0.8143417550877116,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4719988223753278,0.0,0.4719988223753278,0.4719988223753278,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.688491299272726,0.0,0.688491299272726,0.688491299272726,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,camouflage_relation_oracle,0.3,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8135487732052443,0.0,0.8135487732052443,0.8135487732052443,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.42708999760200883,0.0,0.42708999760200883,0.42708999760200883,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6697122615898071,0.0,0.6697122615898071,0.6697122615898071,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7909852512071072,0.0,0.7909852512071072,0.7909852512071072,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.42954172678053837,0.0,0.42954172678053837,0.42954172678053837,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6708279503970965,0.0,0.6708279503970965,0.6708279503970965,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7917030310560143,0.0,0.7917030310560143,0.7917030310560143,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.47551589125343435,0.0,0.47551589125343435,0.47551589125343435,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6896884499828166,0.0,0.6896884499828166,0.6896884499828166,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8140815809826377,0.0,0.8140815809826377,0.8140815809826377,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4709483353668929,0.0,0.4709483353668929,0.4709483353668929,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.687730212869523,0.0,0.687730212869523,0.687730212869523,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8125170309203386,0.0,0.8125170309203386,0.8125170309203386,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5170376965513844,0.0,0.5170376965513844,0.5170376965513844,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6992997586842612,0.0,0.6992997586842612,0.6992997586842612,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8311466366052264,0.0,0.8311466366052264,0.8311466366052264,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5283305971032127,0.0,0.5283305971032127,0.5283305971032127,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.7077804203482714,0.0,0.7077804203482714,0.7077804203482714,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8379391551831419,0.0,0.8379391551831419,0.8379391551831419,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4188235637818489,0.0,0.4188235637818489,0.4188235637818489,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.664186191151788,0.0,0.664186191151788,0.664186191151788,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7872894759901023,0.0,0.7872894759901023,0.7872894759901023,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.31960822060683974,0.0,0.31960822060683974,0.31960822060683974,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6136183881888814,0.0,0.6136183881888814,0.6136183881888814,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7106165068507333,0.0,0.7106165068507333,0.7106165068507333,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4652777077810071,0.0,0.4652777077810071,0.4652777077810071,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6862901349195734,0.0,0.6862901349195734,0.6862901349195734,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8098922107890889,0.0,0.8098922107890889,0.8098922107890889,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4736665624521261,0.0,0.4736665624521261,0.4736665624521261,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6908239013797622,0.0,0.6908239013797622,0.6908239013797622,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8149415987907078,0.0,0.8149415987907078,0.8149415987907078,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4894751373981389,0.0,0.4894751373981389,0.4894751373981389,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6828177749769498,0.0,0.6828177749769498,0.6828177749769498,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8167873019554069,0.0,0.8167873019554069,0.8167873019554069,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5093941442417561,0.0,0.5093941442417561,0.5093941442417561,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.7018451910927451,0.0,0.7018451910927451,0.7018451910927451,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8313938211598696,0.0,0.8313938211598696,0.8313938211598696,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.41335217392118656,0.0,0.41335217392118656,0.41335217392118656,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.662695114740281,0.0,0.662695114740281,0.662695114740281,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7850275553939219,0.0,0.7850275553939219,0.7850275553939219,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.3469181594570588,0.0,0.3469181594570588,0.3469181594570588,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6248505117960184,0.0,0.6248505117960184,0.6248505117960184,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.730661147790976,0.0,0.730661147790976,0.730661147790976,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.45857829625745555,0.0,0.45857829625745555,0.45857829625745555,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6840325402988744,0.0,0.6840325402988744,0.6840325402988744,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8075255202584902,0.0,0.8075255202584902,0.8075255202584902,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.48415101272270133,0.0,0.48415101272270133,0.48415101272270133,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.696367879542732,0.0,0.696367879542732,0.696367879542732,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8197554122438676,0.0,0.8197554122438676,0.8197554122438676,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.42708999760200883,0.0,0.42708999760200883,0.42708999760200883,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6697122615898071,0.0,0.6697122615898071,0.6697122615898071,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7909852512071072,0.0,0.7909852512071072,0.7909852512071072,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.42954172678053837,0.0,0.42954172678053837,0.42954172678053837,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6708279503970965,0.0,0.6708279503970965,0.6708279503970965,1,3,1,split_bootstrap_over_split_means,clean
