dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,s0,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6896884499828166,0.004092481610386039,0.6872482798545348,0.6944131866758828,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5861292934190979,0.009837334089427566,0.5746226100188583,0.5964555428512358,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5030393890304601,0.012807564126497958,0.4865943951728735,0.5116824459959053,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.025744241966935887,0.7480379426991232,0.7982706898766113,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.025744241966935887,0.7480379426991232,0.7982706898766113,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7909852512071072,0.006877698660101521,0.7833396105573985,0.7966684137453198,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7872894759901023,0.005316387875919005,0.7806037956704971,0.7919525399938413,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7850275553939219,0.004625517142953006,0.7791936414213326,0.7890371679947132,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8311466366052264,0.003855469678359864,0.8273620068290101,0.8351117941370315,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8167873019554069,0.00553589520361139,0.8121867382533811,0.8229577294462755,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8140815809826377,0.0037577717102356746,0.8097653582219472,0.8166250675520142,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8098922107890889,0.004092771495950326,0.8050308338262376,0.8140991438711173,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8075255202584902,0.004678501223973726,0.8023891594357111,0.8125712202123249,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.04891149841154306,0.3362490943810395,0.4320873291553777,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.04891149841154306,0.3362490943810395,0.4320873291553777,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.42708999760200883,0.013371437924881189,0.4117790575340485,0.4364707756825262,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4188235637818489,0.011191422883429171,0.404406189162521,0.42677589458734344,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.41335217392118656,0.010805349074222316,0.3994190958457297,0.42082268042767107,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5170376965513844,0.007693273268099481,0.5097255818677764,0.5268997599186878,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4894751373981389,0.00725939669077056,0.4823181663863821,0.4972203709356738,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.47551589125343435,0.000568780563377165,0.4751036963121557,0.4761648011302502,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4652777077810071,0.005341045818517966,0.4611584542308395,0.4716821243285047,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
