dataset_id,split_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,min_n_runs_per_severity,n_paired_seed_cells,n_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23077409355963482,0.0017560874715758675,0.22876899060760225,0.2327286149760052,0.7692469785321161,0.005853624905252893,0.7625633020253408,0.7757620499200174,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.10790845437536865,0.01251139390901685,0.09297918475200327,0.11755739733769854,0.3596948479178956,0.04170464636338952,0.30993061584001086,0.3918579911256619,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11495236084819967,0.0035562821917189315,0.11097277573613744,0.11867600954622663,0.38317453616066555,0.011854273972396431,0.36990925245379147,0.3955866984874221,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.15301517584928517,0.0032504336959504254,0.14924170819186586,0.15630582901123327,0.510050586164284,0.010834778986501441,0.49747236063955286,0.5210194300374443,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1281046235711242,0.0015589454389693287,0.1265407926513992,0.12959309438949873,0.4270154119037474,0.00519648479656443,0.42180264217133073,0.4319769812983292,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19014984662522572,0.005530563659000385,0.1833944862550585,0.19454690787297158,0.6338328220840858,0.01843521219666795,0.6113149541835283,0.6484896929099052,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1944205130735327,0.00147972208273639,0.19267935415167503,0.1961444419200075,0.6480683769117758,0.0049324069424546224,0.6422645138389168,0.6538148064000251,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20818010501718162,0.0008187769997600638,0.20726280491906246,0.20913950320729854,0.6939336833906053,0.002729256665866877,0.6908760163968748,0.6971316773576618,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20002763616285482,0.0011531443124568183,0.1987637846240329,0.20131743070087185,0.666758787209516,0.003843814374856043,0.6625459487467764,0.6710581023362395,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23438119901680854,0.007723272590080766,0.22441138280973694,0.2394812069629834,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23726488174324403,0.0018483534786896232,0.23496467834760723,0.23896480831853983,0.7908829391441469,0.0061611782622987355,0.7832155944920242,0.7965493610617994,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2548043096338986,0.0008793784819512806,0.25389862747217506,0.25570313893438934,0.8493476987796619,0.0029312616065042727,0.8463287582405837,0.8523437964479647,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.24426034983916142,0.000994326074984627,0.24298374390912358,0.24501506078228283,0.8142011661305381,0.0033144202499487516,0.8099458130304119,0.8167168692742761,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11981393765084285,0.01467344952346291,0.10087472831431187,0.12962619874661327,0.39937979216947617,0.04891149841154304,0.3362490943810395,0.43208732915537756,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.12808564521973564,0.00359417903909399,0.12348097682731078,0.13088338041891132,0.42695215073245213,0.011980596796979963,0.41160325609103604,0.43627793472970433,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.16999389390129582,0.004132071750897783,0.16480964111361546,0.17351493190176306,0.5666463130043194,0.013773572502992586,0.5493654703787183,0.5783831063392103,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.14272364750505392,0.00014837695066990568,0.14261717925054337,0.1429071897558326,0.4757454916835131,0.0004945898355663476,0.4753905975018112,0.47635729918610875,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19595529927795677,0.006321795399285108,0.18779390881159982,0.20004826560608316,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20089831332008146,0.001360863551591709,0.19943818178787157,0.20247439482381424,0.6696610444002715,0.0045362118386390255,0.6647939392929053,0.6749146494127141,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.21560035901253793,0.001022617282248665,0.2145522113530466,0.21653099185209998,0.7186678633751264,0.0034087242741622295,0.7151740378434889,0.7217699728403333,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.20698319168127766,0.001053835219358574,0.20626072647990515,0.20832147996601913,0.6899439722709255,0.003512784064528577,0.6875357549330173,0.6944049332200638,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.15625413267787236,0.005148848393387175,0.14960758853982467,0.15965413797532227,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.1578486733373566,0.0011325320600293941,0.15642109197068566,0.1588359252210637,0.789243366686783,0.005662660300146965,0.7821054598534283,0.7941796261053186,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.16804163648342954,0.000477193865072524,0.16753392708203121,0.16858163863369238,0.8402081824171477,0.0023859693253626066,0.837669635410156,0.842908193168462,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.16240616568304964,0.0007339461303359627,0.16148365987999183,0.16304721716667225,0.8120308284152483,0.0036697306516798064,0.8074182993999592,0.8152360858333613,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
