dataset_id,split_id,scenario_id,severity,model_id,metric,oracle_labels,claim_scope,left_claim_scope,right_claim_scope,operational_ranking_eligible,left_protocol,right_protocol,contrast_definition,left_mean,right_mean,contrast_mean,contrast_std,contrast_ci_lower,contrast_ci_upper,n_pairs,n_training_seeds,n_graph_seeds,ci_method,source
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9999994655961107,0.15700423739924596,0.8429952281968648,0.01702680323515016,0.8271905927885301,0.8641270615844482,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9997809266564955,0.5030393890304601,0.4967415376260355,0.012844814772166114,0.4880672589268739,0.513241367900351,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7917030310560143,0.7909852512071072,0.0007177798489070852,0.0014050221151798179,-0.0001745609786029112,0.0023373568545190793,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.42954172678053837,0.42708999760200883,0.002451729178529575,0.004260400033522313,-3.369709426859213e-05,0.007371125688228619,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6708279503970965,0.6697122615898071,0.0011156888072893316,0.0016576217474224858,-1.812723255079085e-05,0.00301809514183915,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.849193776874713,0.849193776874713,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5677252637869848,0.5677252637869848,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.719663923941368,0.719663923941368,0.0,0.0,0.0,0.0,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8125170309203386,0.8140815809826377,-0.0015645500622990527,0.001765183535894405,-0.0035871882126785604,-0.00033511610943082193,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4709483353668929,0.47551589125343435,-0.004567555886541452,0.004180190203645746,-0.007278173839947999,0.0002465683312029565,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.687730212869523,0.6896884499828166,-0.0019582371132937557,0.0022190102414721214,-0.004275963372697755,0.00014673129152831255,3,3,1,paired_protocol_crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7106165068507333,0.7872894759901023,-0.07667296913936893,0.08304911914147728,-0.17055354945340992,-0.0034162597030988895,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.31960822060683974,0.4188235637818489,-0.09921534317500914,0.09923475227747543,-0.1985562458775232,-0.00499846241853652,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6136183881888814,0.664186191151788,-0.050567802962906604,0.05225269934230966,-0.10624011064780309,-0.0033215677858363657,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8379391551831419,0.8311466366052264,0.006792518577915445,0.009849841850728656,-0.002232805265233321,0.016173220958795254,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.528330597103213,0.5170376965513844,0.011292900551828541,0.02514197411215951,-0.011506205585009291,0.0355854640196146,6,3,2,paired_protocol_crossed_training_graph_seed_bootstrap,scenario
