dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,camouflage_feature_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6697122615898071,0.005042605823552887,0.6649585800899492,0.6750011046817957,0.6249419543574873,0.0055655228954116535,0.6186345843914148,0.6311618109356387,0.044770307232319784,0.005647905200015537,0.03851228903719117,0.05134860241917483,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.665228898659338,0.004573033340657788,0.6607420707450888,0.6704857837133487,0.054435025282030015,0.004440543732101301,0.049434643292148604,0.059157448947750324,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6896884499828166,0.004092481610386039,0.6872482798545348,0.6944131866758828,0.6424996958312884,0.003617664435701168,0.6387294775441039,0.6468818652669052,0.047188754151528255,0.0030967410586643525,0.044308676856893735,0.05119688780240017,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.7812706633893618,0.025744241966935887,0.7480379426991232,0.7982706898766113,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7909852512071072,0.006877698660101521,0.7833396105573985,0.7966684137453198,0.7907692106081878,0.006171441186425323,0.7830824079310829,0.7964272416216446,0.00021604059891927596,5.393227474813751e-05,0.00016051940162442602,0.0002572026263156224,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.8499097881280463,0.0036865353824062377,0.8468071573883801,0.8524361663638101,-0.0007160112533334817,0.002347924831198235,-0.002564038801216325,0.001610259623319547,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,roc_auc,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.8140815809826377,0.0037577717102356746,0.8097653582219472,0.8166250675520142,0.8143417550877116,0.0032667632346369763,0.8101505845392971,0.8168428430022591,-0.00026017410507393296,0.00010176789028848196,-0.0003852263173499959,-0.0001790231591297653,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,0.39937979216947617,0.04891149841154306,0.3362490943810395,0.4320873291553777,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.42708999760200883,0.013371437924881189,0.4117790575340485,0.4364707756825262,0.42682665538272274,0.011990168923395111,0.4114587490508939,0.43611548531472977,0.0002633422192860335,0.00011692004761849333,0.00011801935950866982,0.00035581150865994965,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,0.5684362323347804,0.014994058487185841,0.5502141387052043,0.5812026303535283,-0.0007109685477954911,0.0055828428580896846,-0.0064699327595986915,0.004174901283537591,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
