dataset_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_splits
yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,roc_auc,0.3,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.8167873019554069,0.0,0.8167873019554069,0.8167873019554069,0.03240647491930604,0.0,0.03240647491930604,0.03240647491930604,1
yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,average_precision,0.3,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,0.5093941442417561,0.0,0.5093941442417561,0.5093941442417561,0.05833111954522874,0.0,0.05833111954522874,0.05833111954522874,1
yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,f1_macro,0.3,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,0.7018451910927451,0.0,0.7018451910927451,0.7018451910927451,0.017818732848622898,0.0,0.017818732848622898,0.017818732848622898,1
yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,roc_auc,0.3,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.8313938211598696,0.0,0.8313938211598696,0.8313938211598696,0.017799955714843385,0.0,0.017799955714843385,0.017799955714843385,1
yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,average_precision,0.3,False,0.4299337735979076,0.0,0.4299337735979076,0.4299337735979076,0.4156625493841625,0.0,0.4156625493841625,0.4156625493841625,0.014271224213745048,0.0,0.014271224213745048,0.014271224213745048,1
yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,f1_macro,0.3,False,0.6708474707363034,0.0,0.6708474707363034,0.6708474707363034,0.663215791960856,0.0,0.663215791960856,0.663215791960856,0.007631678775447348,0.0,0.007631678775447348,0.007631678775447348,1
yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,roc_auc,0.3,False,0.7921178272591782,0.0,0.7921178272591782,0.7921178272591782,0.7857341658968214,0.0,0.7857341658968214,0.7857341658968214,0.006383661362356796,0.0,0.006383661362356796,0.006383661362356796,1
yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,average_precision,0.3,False,0.42933223790816294,0.0,0.42933223790816294,0.42933223790816294,0.3464837414547876,0.0,0.3464837414547876,0.3464837414547876,0.08284849645337533,0.0,0.08284849645337533,0.08284849645337533,1
yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,f1_macro,0.3,False,0.6708518031464994,0.0,0.6708518031464994,0.6708518031464994,0.6247590248867307,0.0,0.6247590248867307,0.6247590248867307,0.04609277825976865,0.0,0.04609277825976865,0.04609277825976865,1
yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,roc_auc,0.3,False,0.7920125055070611,0.0,0.7920125055070611,0.7920125055070611,0.7305197415282724,0.0,0.7305197415282724,0.7305197415282724,0.06149276397878878,0.0,0.06149276397878878,0.06149276397878878,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,average_precision,0.3,False,0.47357763672427805,0.0,0.47357763672427805,0.47357763672427805,0.45824431763254553,0.0,0.45824431763254553,0.45824431763254553,0.015333319091732522,0.0,0.015333319091732522,0.015333319091732522,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,f1_macro,0.3,False,0.6890827928071466,0.0,0.6890827928071466,0.6890827928071466,0.6850423181099307,0.0,0.6850423181099307,0.6850423181099307,0.004040474697215912,0.0,0.004040474697215912,0.004040474697215912,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,roc_auc,0.3,False,0.8137073493351891,0.0,0.8137073493351891,0.8137073493351891,0.8076894855432973,0.0,0.8076894855432973,0.8076894855432973,0.006017863791891731,0.0,0.006017863791891731,0.006017863791891731,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,average_precision,0.3,False,0.4704254705348501,0.0,0.4704254705348501,0.4704254705348501,0.4837587294401913,0.0,0.4837587294401913,0.4837587294401913,-0.013333258905341205,0.0,-0.013333258905341205,-0.013333258905341205,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,f1_macro,0.3,False,0.6869626295963105,0.0,0.6869626295963105,0.6869626295963105,0.6949221706264074,0.0,0.6949221706264074,0.6949221706264074,-0.007959541030096884,0.0,-0.007959541030096884,-0.007959541030096884,1
yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,roc_auc,0.3,False,0.812236381996699,0.0,0.812236381996699,0.812236381996699,0.8198505392632504,0.0,0.8198505392632504,0.8198505392632504,-0.007614157266551347,0.0,-0.007614157266551347,-0.007614157266551347,1
yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,average_precision,0.3,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,f1_macro,0.3,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,roc_auc,0.3,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,average_precision,0.3,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,f1_macro,0.3,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,roc_auc,0.3,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,1
yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,average_precision,0.3,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,0.3859081744555027,0.0,0.3859081744555027,0.3859081744555027,0.18181708933148216,0.0,0.18181708933148216,0.18181708933148216,1
yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,0.6415382934075567,0.0,0.6415382934075567,0.6415382934075567,0.07812563053381127,0.0,0.07812563053381127,0.07812563053381127,1
yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,roc_auc,0.3,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.7634662296143456,0.0,0.7634662296143456,0.7634662296143456,0.08572754726036735,0.0,0.08572754726036735,0.08572754726036735,1
yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,average_precision,0.3,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,0.6018050284232713,0.0,0.6018050284232713,0.6018050284232713,-0.03407976463628648,0.0,-0.03407976463628648,-0.03407976463628648,1
yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,f1_macro,0.3,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,0.7495746020256308,0.0,0.7495746020256308,0.7495746020256308,-0.029910678084262732,0.0,-0.029910678084262732,-0.029910678084262732,1
yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,roc_auc,0.3,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.8876986234061915,0.0,0.8876986234061915,0.8876986234061915,-0.038504846531478565,0.0,-0.038504846531478565,-0.038504846531478565,1
yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,average_precision,0.3,True,0.4299337735979076,0.0,0.4299337735979076,0.4299337735979076,0.3842157130302677,0.0,0.3842157130302677,0.3842157130302677,0.045718060567639884,0.0,0.045718060567639884,0.045718060567639884,1
yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,0.6708474707363034,0.0,0.6708474707363034,0.6708474707363034,0.649317369696324,0.0,0.649317369696324,0.649317369696324,0.02153010103997932,0.0,0.02153010103997932,0.02153010103997932,1
yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,roc_auc,0.3,True,0.7921178272591782,0.0,0.7921178272591782,0.7921178272591782,0.7681420588685155,0.0,0.7681420588685155,0.7681420588685155,0.023975768390662733,0.0,0.023975768390662733,0.023975768390662733,1
yelpchi,heterophily_rewire_oracle,sage,train_on_variant,average_precision,0.3,True,0.42933223790816294,0.0,0.42933223790816294,0.42933223790816294,0.6531908921977775,0.0,0.6531908921977775,0.6531908921977775,-0.22385865428961454,0.0,-0.22385865428961454,-0.22385865428961454,1
yelpchi,heterophily_rewire_oracle,sage,train_on_variant,f1_macro,0.3,True,0.6708518031464994,0.0,0.6708518031464994,0.6708518031464994,0.7696187377514736,0.0,0.7696187377514736,0.7696187377514736,-0.09876693460497421,0.0,-0.09876693460497421,-0.09876693460497421,1
yelpchi,heterophily_rewire_oracle,sage,train_on_variant,roc_auc,0.3,True,0.7920125055070611,0.0,0.7920125055070611,0.7920125055070611,0.89709188658706,0.0,0.89709188658706,0.89709188658706,-0.10507938107999881,0.0,-0.10507938107999881,-0.10507938107999881,1
yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,average_precision,0.3,True,0.47357763672427805,0.0,0.47357763672427805,0.47357763672427805,0.15904793631000527,0.0,0.15904793631000527,0.15904793631000527,0.31452970041427275,0.0,0.31452970041427275,0.31452970041427275,1
yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,0.6890827928071466,0.0,0.6890827928071466,0.6890827928071466,0.5045724006355252,0.0,0.5045724006355252,0.5045724006355252,0.18451039217162135,0.0,0.18451039217162135,0.18451039217162135,1
yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,roc_auc,0.3,True,0.8137073493351891,0.0,0.8137073493351891,0.8137073493351891,0.5347394192171918,0.0,0.5347394192171918,0.5347394192171918,0.27896793011799725,0.0,0.27896793011799725,0.27896793011799725,1
yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,average_precision,0.3,True,0.4704254705348501,0.0,0.4704254705348501,0.4704254705348501,0.9999994655961107,0.0,0.9999994655961107,0.9999994655961107,-0.5295739950612606,0.0,-0.5295739950612606,-0.5295739950612606,1
yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,f1_macro,0.3,True,0.6869626295963105,0.0,0.6869626295963105,0.6869626295963105,0.9997809266564955,0.0,0.9997809266564955,0.9997809266564955,-0.31281829706018505,0.0,-0.31281829706018505,-0.31281829706018505,1
yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,roc_auc,0.3,True,0.812236381996699,0.0,0.812236381996699,0.812236381996699,0.9999999086920356,0.0,0.9999999086920356,0.9999999086920356,-0.18776352669533658,0.0,-0.18776352669533658,-0.18776352669533658,1
yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,0.2,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,1
yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,0.2,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,1
yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,0.2,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,1
yelpchi,noise_edges_uniform,mlp,train_on_variant,average_precision,0.2,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,0.0,0.0,0.0,0.0,1
yelpchi,noise_edges_uniform,mlp,train_on_variant,f1_macro,0.2,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,0.0,0.0,0.0,0.0,1
