dataset_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,mean,std,ci_lower,ci_upper,n_splits,source
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,f1_macro,False,0.6992997586842612,0.0,0.6992997586842612,0.6992997586842612,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,roc_auc,False,0.8311466366052264,0.0,0.8311466366052264,0.8311466366052264,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,average_precision,False,0.5283305971032127,0.0,0.5283305971032127,0.5283305971032127,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,f1_macro,False,0.7077804203482714,0.0,0.7077804203482714,0.7077804203482714,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,roc_auc,False,0.8379391551831419,0.0,0.8379391551831419,0.8379391551831419,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,average_precision,False,0.4214267145984709,0.0,0.4214267145984709,0.4214267145984709,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,f1_macro,False,0.6646402576173182,0.0,0.6646402576173182,0.6646402576173182,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,roc_auc,False,0.7881860249238031,0.0,0.7881860249238031,0.7881860249238031,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,average_precision,False,0.318556355222197,0.0,0.318556355222197,0.318556355222197,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,f1_macro,False,0.6123356406964332,0.0,0.6123356406964332,0.6123356406964332,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,roc_auc,False,0.7102340872608145,0.0,0.7102340872608145,0.7102340872608145,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,average_precision,False,0.46465817705437223,0.0,0.46465817705437223,0.46465817705437223,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,f1_macro,False,0.68679642711006,0.0,0.68679642711006,0.68679642711006,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,roc_auc,False,0.8099224238005659,0.0,0.8099224238005659,0.8099224238005659,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,average_precision,False,0.4752290726064816,0.0,0.4752290726064816,0.4752290726064816,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,f1_macro,False,0.6936343160934345,0.0,0.6936343160934345,0.6936343160934345,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,roc_auc,False,0.8155498984052009,0.0,0.8155498984052009,0.8155498984052009,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,average_precision,False,0.4894751373981389,0.0,0.4894751373981389,0.4894751373981389,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,f1_macro,False,0.6828177749769498,0.0,0.6828177749769498,0.6828177749769498,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,roc_auc,False,0.8167873019554069,0.0,0.8167873019554069,0.8167873019554069,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,average_precision,False,0.5093941442417561,0.0,0.5093941442417561,0.5093941442417561,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,f1_macro,False,0.7018451910927451,0.0,0.7018451910927451,0.7018451910927451,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,roc_auc,False,0.8313938211598696,0.0,0.8313938211598696,0.8313938211598696,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,average_precision,False,0.4156625493841625,0.0,0.4156625493841625,0.4156625493841625,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,f1_macro,False,0.663215791960856,0.0,0.663215791960856,0.663215791960856,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,roc_auc,False,0.7857341658968214,0.0,0.7857341658968214,0.7857341658968214,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,average_precision,False,0.3464837414547876,0.0,0.3464837414547876,0.3464837414547876,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,f1_macro,False,0.6247590248867307,0.0,0.6247590248867307,0.6247590248867307,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,roc_auc,False,0.7305197415282724,0.0,0.7305197415282724,0.7305197415282724,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,average_precision,False,0.45824431763254553,0.0,0.45824431763254553,0.45824431763254553,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,f1_macro,False,0.6850423181099307,0.0,0.6850423181099307,0.6850423181099307,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,roc_auc,False,0.8076894855432973,0.0,0.8076894855432973,0.8076894855432973,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,average_precision,False,0.4837587294401913,0.0,0.4837587294401913,0.4837587294401913,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,f1_macro,False,0.6949221706264074,0.0,0.6949221706264074,0.6949221706264074,1,scenario
yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,roc_auc,False,0.8198505392632504,0.0,0.8198505392632504,0.8198505392632504,1,scenario
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,clean
yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,average_precision,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,f1_macro,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,clean
yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,roc_auc,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,average_precision,True,0.4299337735979076,0.0,0.4299337735979076,0.4299337735979076,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,0.6708474707363034,0.0,0.6708474707363034,0.6708474707363034,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,0.7921178272591782,0.0,0.7921178272591782,0.7921178272591782,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,average_precision,True,0.42933223790816294,0.0,0.42933223790816294,0.42933223790816294,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,f1_macro,True,0.6708518031464994,0.0,0.6708518031464994,0.6708518031464994,1,clean
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,roc_auc,True,0.7920125055070611,0.0,0.7920125055070611,0.7920125055070611,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,0.47357763672427805,0.0,0.47357763672427805,0.47357763672427805,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,0.6890827928071466,0.0,0.6890827928071466,0.6890827928071466,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,roc_auc,True,0.8137073493351891,0.0,0.8137073493351891,0.8137073493351891,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,average_precision,True,0.4704254705348501,0.0,0.4704254705348501,0.4704254705348501,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,f1_macro,True,0.6869626295963105,0.0,0.6869626295963105,0.6869626295963105,1,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,roc_auc,True,0.812236381996699,0.0,0.812236381996699,0.812236381996699,1,clean
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,0.42218755311325357,0.0,0.42218755311325357,0.42218755311325357,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,0.6569437365384474,0.0,0.6569437365384474,0.6569437365384474,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,0.7876616532083491,0.0,0.7876616532083491,0.7876616532083491,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,average_precision,True,0.5814031704667683,0.0,0.5814031704667683,0.5814031704667683,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,f1_macro,True,0.7417404271151775,0.0,0.7417404271151775,0.7417404271151775,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,roc_auc,True,0.8763263355226919,0.0,0.8763263355226919,0.8763263355226919,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,average_precision,True,0.3983102656748246,0.0,0.3983102656748246,0.3983102656748246,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,0.6559486465642035,0.0,0.6559486465642035,0.6559486465642035,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,0.7761074064161647,0.0,0.7761074064161647,0.7761074064161647,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,average_precision,True,0.47131022772482867,0.0,0.47131022772482867,0.47131022772482867,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,f1_macro,True,0.6871736716662024,0.0,0.6871736716662024,0.6871736716662024,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,roc_auc,True,0.8210120063462688,0.0,0.8210120063462688,0.8210120063462688,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,0.2787573952907844,0.0,0.2787573952907844,0.2787573952907844,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,0.5898016865861019,0.0,0.5898016865861019,0.5898016865861019,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,0.6880794443127493,0.0,0.6880794443127493,0.6880794443127493,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,average_precision,True,0.9901755805119112,0.0,0.9901755805119112,0.9901755805119112,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,f1_macro,True,0.9815913969807634,0.0,0.9815913969807634,0.9815913969807634,1,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,roc_auc,True,0.9967393767073797,0.0,0.9967393767073797,0.9967393767073797,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,0.3859081744555027,0.0,0.3859081744555027,0.3859081744555027,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,0.6415382934075567,0.0,0.6415382934075567,0.6415382934075567,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,0.7634662296143456,0.0,0.7634662296143456,0.7634662296143456,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,average_precision,True,0.6018050284232713,0.0,0.6018050284232713,0.6018050284232713,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,f1_macro,True,0.7495746020256308,0.0,0.7495746020256308,0.7495746020256308,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,roc_auc,True,0.8876986234061915,0.0,0.8876986234061915,0.8876986234061915,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,average_precision,True,0.3842157130302677,0.0,0.3842157130302677,0.3842157130302677,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,0.649317369696324,0.0,0.649317369696324,0.649317369696324,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,0.7681420588685155,0.0,0.7681420588685155,0.7681420588685155,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,average_precision,True,0.6531908921977775,0.0,0.6531908921977775,0.6531908921977775,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,f1_macro,True,0.7696187377514736,0.0,0.7696187377514736,0.7696187377514736,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,roc_auc,True,0.89709188658706,0.0,0.89709188658706,0.89709188658706,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,0.15904793631000527,0.0,0.15904793631000527,0.15904793631000527,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,0.5045724006355252,0.0,0.5045724006355252,0.5045724006355252,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,roc_auc,True,0.5347394192171918,0.0,0.5347394192171918,0.5347394192171918,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,average_precision,True,0.9999994655961107,0.0,0.9999994655961107,0.9999994655961107,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,f1_macro,True,0.9997809266564955,0.0,0.9997809266564955,0.9997809266564955,1,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,roc_auc,True,0.9999999086920356,0.0,0.9999999086920356,0.9999999086920356,1,scenario
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,average_precision,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,f1_macro,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,roc_auc,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,average_precision,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,f1_macro,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,roc_auc,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,average_precision,False,0.4299337735979076,0.0,0.4299337735979076,0.4299337735979076,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,f1_macro,False,0.6708474707363034,0.0,0.6708474707363034,0.6708474707363034,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,roc_auc,False,0.7921178272591782,0.0,0.7921178272591782,0.7921178272591782,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,average_precision,False,0.42933223790816294,0.0,0.42933223790816294,0.42933223790816294,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,f1_macro,False,0.6708518031464994,0.0,0.6708518031464994,0.6708518031464994,1,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,roc_auc,False,0.7920125055070611,0.0,0.7920125055070611,0.7920125055070611,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,average_precision,False,0.47357763672427805,0.0,0.47357763672427805,0.47357763672427805,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,f1_macro,False,0.6890827928071466,0.0,0.6890827928071466,0.6890827928071466,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,roc_auc,False,0.8137073493351891,0.0,0.8137073493351891,0.8137073493351891,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,average_precision,False,0.4704254705348501,0.0,0.4704254705348501,0.4704254705348501,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,f1_macro,False,0.6869626295963105,0.0,0.6869626295963105,0.6869626295963105,1,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,roc_auc,False,0.812236381996699,0.0,0.812236381996699,0.812236381996699,1,clean
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,average_precision,False,0.5336137088030459,0.0,0.5336137088030459,0.5336137088030459,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,f1_macro,False,0.7060612784134691,0.0,0.7060612784134691,0.7060612784134691,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,roc_auc,False,0.8392473204208946,0.0,0.8392473204208946,0.8392473204208946,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,average_precision,False,0.5362906869903737,0.0,0.5362906869903737,0.5362906869903737,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,f1_macro,False,0.7091592609752503,0.0,0.7091592609752503,0.7091592609752503,1,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,roc_auc,False,0.8414178099852992,0.0,0.8414178099852992,0.8414178099852992,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,average_precision,False,0.424486600435821,0.0,0.424486600435821,0.424486600435821,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,f1_macro,False,0.6672382577280175,0.0,0.6672382577280175,0.6672382577280175,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,roc_auc,False,0.7901360494229209,0.0,0.7901360494229209,0.7901360494229209,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,average_precision,False,0.29475098802030164,0.0,0.29475098802030164,0.29475098802030164,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,f1_macro,False,0.5998182146694045,0.0,0.5998182146694045,0.5998182146694045,1,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,roc_auc,False,0.6945800235387168,0.0,0.6945800235387168,0.6945800235387168,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,average_precision,False,0.467638152654853,0.0,0.467638152654853,0.467638152654853,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,f1_macro,False,0.6885363928411855,0.0,0.6885363928411855,0.6885363928411855,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,roc_auc,False,0.8117545796422684,0.0,0.8117545796422684,0.8117545796422684,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,average_precision,False,0.4744551169526587,0.0,0.4744551169526587,0.4744551169526587,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,f1_macro,False,0.6930941105074121,0.0,0.6930941105074121,0.6930941105074121,1,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,roc_auc,False,0.8160379176410416,0.0,0.8160379176410416,0.8160379176410416,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,average_precision,False,0.5178104655013965,0.0,0.5178104655013965,0.5178104655013965,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,f1_macro,False,0.7010917824084179,0.0,0.7010917824084179,0.7010917824084179,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,roc_auc,False,0.8331443119520888,0.0,0.8331443119520888,0.8331443119520888,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,average_precision,False,0.5227719824513809,0.0,0.5227719824513809,0.5227719824513809,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,f1_macro,False,0.7087632848419513,0.0,0.7087632848419513,0.7087632848419513,1,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,roc_auc,False,0.8376276461524507,0.0,0.8376276461524507,0.8376276461524507,1,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,average_precision,False,0.42109439001723475,0.0,0.42109439001723475,0.42109439001723475,1,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,f1_macro,False,0.6651962157705774,0.0,0.6651962157705774,0.6651962157705774,1,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,roc_auc,False,0.7886759894162795,0.0,0.7886759894162795,0.7886759894162795,1,scenario
