experiment_name,dataset_id,split_id,scenario_id,severity,graph_seed,model_id,protocol,n_runs,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,f1_macro_mean,f1_macro_std
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,0,secgfd,train_on_variant,5,0.7652468135267144,0.019795393435321454,0.4082729700520724,0.036624110059162336,0.658824039344022,0.014573508518436397
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.15,1,secgfd,train_on_variant,5,0.7560611235205251,0.010011260152289122,0.4016433488747329,0.020048292538243674,0.6557452829291214,0.010867097564038784
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.3,0,secgfd,train_on_variant,5,0.7322971991353342,0.021516888369241947,0.37467696745883633,0.028976282229292404,0.6423470501555146,0.01493632054828469
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_feature_oracle,0.3,1,secgfd,train_on_variant,5,0.7375842756632864,0.022173943598216353,0.38423491684480376,0.03348279254750143,0.643747845424776,0.016687716495827568
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_relation_oracle,0.15,0,secgfd,train_on_variant,5,0.808330523429973,0.013175905109429831,0.45647965121976175,0.028425780705195174,0.6842439484901259,0.012934208402758085
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_relation_oracle,0.15,1,secgfd,train_on_variant,5,0.8083632085053417,0.008370102720810202,0.4564406630928587,0.019523010765546335,0.6818924346629421,0.00475896287498851
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_relation_oracle,0.3,0,secgfd,train_on_variant,5,0.8351342884495774,0.003312991931789847,0.5176409765032107,0.008611741677500005,0.7102142735148349,0.004394206680802056
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,camouflage_relation_oracle,0.3,1,secgfd,train_on_variant,5,0.8296365430099577,0.011689815195657718,0.5038659553667828,0.029022993970271967,0.7034848610694482,0.010052361714393906
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,clean,0,717,secgfd,train_on_variant,5,0.8024072026834823,0.01326526959014635,0.4490118904367483,0.0269344296112782,0.6771689978312203,0.01251685429837931
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,0,secgfd,train_on_variant,5,0.8124783052276303,0.009149347745839507,0.47073511384443617,0.02510777394071762,0.6880982524531426,0.010772210036986717
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,1,secgfd,train_on_variant,5,0.8080709460025977,0.010377498169607783,0.4572757514742316,0.023115994215507002,0.684184069327143,0.013453188903607012
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,0,secgfd,train_on_variant,5,0.812804686737777,0.011248810747394887,0.4654273721261019,0.02083980730569258,0.6885444366822666,0.013129509266307514
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.3,1,secgfd,train_on_variant,5,0.81217850862684,0.012383709283313,0.46397473777652587,0.027049650033345102,0.6876057203679189,0.01368043571501761
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.15,0,secgfd,train_on_variant,5,0.9978103381449932,0.0038955127160328266,0.9928511307112281,0.010505805800472593,0.9845254657509288,0.011671994106217156
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.15,1,secgfd,train_on_variant,5,0.997955455877959,0.003806707616603333,0.9938161173498922,0.010402988403347356,0.98605558980773,0.01293760775723121
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.3,0,secgfd,train_on_variant,5,0.9999998904304426,2.450049787212938e-07,0.9999993587153329,1.4339561086185523e-06,0.9997809152824672,0.0002793494493977146
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.3,1,secgfd,train_on_variant,5,1.0,0.0,1.0,0.0,0.9993859827446787,0.000614030528709889
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,noise_edges_uniform,0.1,0,secgfd,train_on_variant,5,0.8070465420991012,0.012671653586763783,0.4524547802069501,0.026866090699979854,0.6840661091174055,0.013553950373301737
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,noise_edges_uniform,0.1,1,secgfd,train_on_variant,5,0.8040881068819591,0.010248504492024335,0.4480997528616495,0.021128197251717103,0.6795833249891889,0.010137352691787975
